id,municipio,uf,nome_feira,categoria,dia_semana,horario_inicio,horario_fim,endereco,numero,bairro,referencia,subprefeitura,quantidade_feirantes,codigo_oficial,fonte_nome,fonte_url,status_validacao,observacoes
sao-paulo-a2885080,São Paulo,SP,ALTO DA LAPA - RUA SALES JUNIOR,Tradicional,Quarta-feira,08:00,14:00,RUA SALES JUNIOR,500,ALTO DA LAPA,COLEGIO SALESIANO,LAPA,37,40282,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-9deb6a96,São Paulo,SP,ARICANDUVA - RUA DIAMANTE PRETO,Tradicional,Quarta-feira,08:00,14:00,RUA DIAMANTE PRETO,250,ARICANDUVA,VIADUTO VILA CARRAO,ARICANDUVA I FORMOSA I CARRAO,24,40576,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-fc973fc9,São Paulo,SP,ARTUR ALVIM - RUA ANDREA FELICIANI,Tradicional,Quarta-feira,08:00,14:00,RUA ANDREA FELICIANI,10,ARTUR ALVIM,RUA CEZAR DIAS,PENHA,45,43907,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-7d01602a,São Paulo,SP,ARTUR ALVIM - RUA BENEDITO LEAL,Tradicional,Quarta-feira,08:00,14:00,RUA BENEDITO LEAL,334,ARTUR ALVIM,ESTACAO R.F.F.ARTUR ALVIM,PENHA,32,40657,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-53d832c6,São Paulo,SP,BARRA FUNDA - RUA PROFESSOR ABRAHAO BEREZIN,Tradicional,Quarta-feira,08:00,14:00,RUA PROFESSOR ABRAHAO BEREZIN,410,BARRA FUNDA,-,LAPA,1,42641,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-1ed06b9c,São Paulo,SP,BARRA FUNDA - RUA QUIRINO DOS SANTOS,Tradicional,Quarta-feira,08:00,14:00,RUA QUIRINO DOS SANTOS,362,BARRA FUNDA,AVENIDA MARQUÊS DE SÃO VICENTE,LAPA,6,47970,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-dde4e884,São Paulo,SP,BOSQUE DA SAUDE - RUA CARAMURU,Tradicional,Quarta-feira,08:00,14:00,RUA CARAMURU,600,BOSQUE DA SAUDE,ENTRE AV BOSQUE DA SAUDE E JUA,VILA MARIANA,19,41548,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-df13206c,São Paulo,SP,BRAS - RUA SAMPSON C MENDES JUNIOR,Tradicional,Quarta-feira,08:00,14:00,RUA SAMPSON C MENDES JUNIOR,50,BRAS,TV RUA BRESSER,MOOCA,105,40037,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-0e973274,São Paulo,SP,CAMPO BELO - RUA CRISTOVAO PEREIRA,Tradicional,Quarta-feira,08:00,14:00,RUA CRISTOVAO PEREIRA,1650,CAMPO BELO,ATRAZ DO JUMBO,SANTO AMARO,102,40835,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-3839f294,São Paulo,SP,CANINDE - RUA VIDAL DE NEGREIROS,Tradicional,Quarta-feira,08:00,14:00,RUA VIDAL DE NEGREIROS,50,CANINDE,TV AV CRUZEIRO DO SUL,MOOCA,69,40053,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-0b2aa83b,São Paulo,SP,CAPAO REDONDO - RUA PAULINO VITAL DE MORAES,Tradicional,Quarta-feira,08:00,14:00,RUA PAULINO VITAL DE MORAES,50,CAPAO REDONDO,ET AV ELIAS MAASE R C ORSOLINI,CAMPO LIMPO,113,40517,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-1d810375,São Paulo,SP,CERQUEIRA CESAR - RUA FERNAO CARDIM,Tradicional,Quarta-feira,08:00,14:00,RUA FERNAO CARDIM,100,CERQUEIRA CESAR,AL JOAQUIM E DE LIMA,PINHEIROS,26,41564,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-29c62a3a,São Paulo,SP,CHAC INGLESA - RUA PEDRO MARIGLIANI,Tradicional,Quarta-feira,08:00,14:00,RUA PEDRO MARIGLIANI,10,CHAC INGLESA,TV DR JOAO BATISTA B DE LIMA,PIRITUBA / JARAGUA,29,40665,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-1d8ea741,São Paulo,SP,CHAC STO ANTONIO - RUA ALEXANDRE DUMAS,Tradicional,Quarta-feira,08:00,14:00,RUA ALEXANDRE DUMAS,1200,CHAC STO ANTONIO,AV STO AMARO ALT.5000,SANTO AMARO,52,40525,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-02b4d545,São Paulo,SP,CHORA MENINO - RUA DR EUGENIO FORTES COELHO,Tradicional,Quarta-feira,08:00,14:00,RUA DR EUGENIO FORTES COELHO,100,CHORA MENINO,PX PC OLGA P MEIRA CHO MENINO,SANTANA / TUCURUVI,33,40177,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-e1a94acf,São Paulo,SP,CID ADEMAR - RUA VISCONDE DE STA ISABEL,Tradicional,Quarta-feira,08:00,14:00,RUA VISCONDE DE STA ISABEL,120,CID ADEMAR,MARGENS DA AV CUPECE,CIDADE ADEMAR,68,40789,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-4e865507,São Paulo,SP,CID DUTRA - RUA JOSE BONIFACIO FILHO,Tradicional,Quarta-feira,08:00,14:00,RUA JOSE BONIFACIO FILHO,100,CID DUTRA,AV FRUTUOSO,CAPELA DO SOCORRO,62,40770,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-0afff455,São Paulo,SP,CID LIDER - RUA JERONIMO DE BARROS,Tradicional,Quarta-feira,08:00,14:00,RUA JERONIMO DE BARROS,15,CID LIDER,AV.MARIA LUISA AMERICANO,ITAQUERA,2,41661,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-7d93a276,São Paulo,SP,CID MONCOES - RUA PENSYLVANIA,Tradicional,Quarta-feira,08:00,14:00,RUA PENSYLVANIA,610,CID MONCOES,R CALIFORNIA E FLORIDA,PINHEIROS,67,40797,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-7a9b5865,São Paulo,SP,CID TIRADENTES - RUA MOISES DE CORENA,Tradicional,Quarta-feira,08:00,14:00,RUA MOISES DE CORENA,940,CID TIRADENTES,-,CIDADE TIRADENTES,69,41637,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-9bedb4f2,São Paulo,SP,CID TIRADENTES COHAB - AV LUIS JOSE COSTA (LEANDRO),Tradicional,Quarta-feira,08:00,14:00,AV LUIS JOSE COSTA (LEANDRO),50,CID TIRADENTES COHAB,-,CIDADE TIRADENTES,86,41327,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-9987770b,São Paulo,SP,CIDADE MONÇÕES - PÇ GAL GENTIL FALCAO,Tradicional,Quarta-feira,08:00,14:00,PÇ GAL GENTIL FALCAO,0,CIDADE MONÇÕES,-,PINHEIROS,3,48518,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-33fc2c10,São Paulo,SP,COCAIA - RUA RUBENS DE OLIVEIRA,Tradicional,Quarta-feira,08:00,14:00,RUA RUBENS DE OLIVEIRA,1000,COCAIA,-,CAPELA DO SOCORRO,32,41386,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-52ae438b,São Paulo,SP,COHAB II - RUA VIRGINIA FERNI,Tradicional,Quarta-feira,08:00,14:00,RUA VIRGINIA FERNI,50,COHAB II,ES ITAQUERA GUAIANAZES,ITAQUERA,117,41203,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-149e779e,São Paulo,SP,FAZENDA JUTA - RUA AUGUSTIN LUBERTI,Noturna,Quarta-feira,16:00,21:00,RUA AUGUSTIN LUBERTI,100,FAZENDA JUTA,ABAST,SAPOPEMBA,6,44016,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-e941d158,São Paulo,SP,GRAJAU - RUA SAO JOSE DO RIO PRETO,Tradicional,Quarta-feira,08:00,14:00,RUA SAO JOSE DO RIO PRETO,10,GRAJAU,CONJ. RESIDENCIAL FARIA LIMA,CAPELA DO SOCORRO,19,41114,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-853d794c,São Paulo,SP,GUAIANASES - RUA CENTRALINA,Noturna,Quarta-feira,16:00,21:00,RUA CENTRALINA,123,GUAIANASES,-,GUAIANASES,3,49042,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-8e07213b,São Paulo,SP,GUAIANAZES - PÇ ANDES,Tradicional,Quarta-feira,08:00,14:00,PÇ ANDES,200,GUAIANAZES,TRISTAO GAGO PROX EST GUAIAN,GUAIANASES,136,40444,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-dfabc798,São Paulo,SP,IMIRIM - AV ENG CAETANO ALVARES,Noturna,Quarta-feira,16:00,21:00,AV ENG CAETANO ALVARES,6550,IMIRIM,-,SANTANA / TUCURUVI,16,44210,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-c42381c0,São Paulo,SP,INDIANOPOLIS - AV BENTEVI C JAUAPERI,Tradicional,Quarta-feira,08:00,14:00,AV BENTEVI C JAUAPERI,104,INDIANOPOLIS,PROXIMA AV IBIRAPUERA,VILA MARIANA,134,40240,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-ee7e2822,São Paulo,SP,ITAIM BIBI - PÇ ROBERTO GOMES PEDROSA,Tradicional,Quarta-feira,08:00,14:00,PÇ ROBERTO GOMES PEDROSA,520,ITAIM BIBI,PC ROBERTO GOMES PEDROSA,BUTANTA,28,40126,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-4596bc7e,São Paulo,SP,ITAIM BIBI - RUA JUSSEAPE,Tradicional,Quarta-feira,08:00,14:00,RUA JUSSEAPE,0,ITAIM BIBI,-,PINHEIROS,6,47805,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-d1d2eb8a,São Paulo,SP,ITAIM PAULISTA - RUA DESEM FAUSTO WHITAKER M ALVIM,Tradicional,Quarta-feira,08:00,14:00,RUA DESEM FAUSTO WHITAKER M ALVIM,7,ITAIM PAULISTA,-,ITAIM PAULISTA,0,47600,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-f2706e67,São Paulo,SP,ITAQUERA - RUA ANTONIO GANDINE,Tradicional,Quarta-feira,08:00,14:00,RUA ANTONIO GANDINE,100,ITAQUERA,RUA SABBADO D ANGELO,ITAQUERA,9,41890,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-2aa31c6a,São Paulo,SP,JABAQUARA - AV ENG ARMANDO DE ARRUDA PEREIRA,Tradicional,Quarta-feira,08:00,14:00,AV ENG ARMANDO DE ARRUDA PEREIRA,3248,JABAQUARA,CALCADAO DA AV ENG ARMANDO,JABAQUARA,13,41556,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-adab67a7,São Paulo,SP,JABAQUARA - RUA MAJOR FREIRE,Tradicional,Quarta-feira,08:00,14:00,RUA MAJOR FREIRE,565,JABAQUARA,PROXIMO AV JABAQUARA,VILA MARIANA,27,41009,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-db3726a3,São Paulo,SP,JARDIM DUPRAT - RUA MUSICA AQUATICA,Tradicional,Quarta-feira,08:00,14:00,RUA MUSICA AQUATICA,40,JARDIM DUPRAT,-,M BOI MIRIM,1,47244,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-69461b30,São Paulo,SP,JARDIM SOARES - RUA INACIO MOREIRA,Tradicional,Quarta-feira,08:00,14:00,RUA INACIO MOREIRA,100,JARDIM SOARES,RUA CASTELO DE LECA,GUAIANASES,14,41815,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-fdba82f7,São Paulo,SP,JARIDM - AV ELISIO CORDEIRO DE SIQUEIRA,Tradicional,Quarta-feira,08:00,14:00,AV ELISIO CORDEIRO DE SIQUEIRA,30,JARIDM,JARDIM SANTO ELIAS,PIRITUBA / JARAGUA,149,41866,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-9c6f5026,São Paulo,SP,JD ARIZI - RUA UACUMA,Tradicional,Quarta-feira,08:00,14:00,RUA UACUMA,58,JD ARIZI,JD SANTA MARIA,ITAQUERA,41,41173,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-80da089d,São Paulo,SP,JD BONFIGLIOLI - RUA SALOMAO WAIMBERG,Tradicional,Quarta-feira,08:00,14:00,RUA SALOMAO WAIMBERG,145,JD BONFIGLIOLI,RUA DR SILVIO DANTE BERTACHI,BUTANTA,16,40975,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-6f36c0d7,São Paulo,SP,JD BRASIL - RUA ANTENOR NAVARRO,Tradicional,Quarta-feira,08:00,14:00,RUA ANTENOR NAVARRO,420,JD BRASIL,TV AV JAPAO,V MARIA / VILA GUILHERME,117,40673,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-61969c56,São Paulo,SP,JD CAMARGO VELHO - AV JOSE BORGES DO CANTO,Tradicional,Quarta-feira,08:00,14:00,AV JOSE BORGES DO CANTO,8,JD CAMARGO VELHO,FINAL ON.ITAIM PAULISTA,ITAIM PAULISTA,63,41076,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-caa66e23,São Paulo,SP,JD CELESTE - RUA EDWARD CARMILLO,Tradicional,Quarta-feira,08:00,14:00,RUA EDWARD CARMILLO,1000,JD CELESTE,CLUBE SOLAR DOS AMIGOS,BUTANTA,53,40967,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-17dc8dd5,São Paulo,SP,JD DA GLORIA - RUA PROFESSOR MACEDO SOARES,Tradicional,Quarta-feira,08:00,14:00,RUA PROFESSOR MACEDO SOARES,276,JD DA GLORIA,TV AV LINS DE VASCONCELOS,VILA MARIANA,56,40070,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-a189b6e4,São Paulo,SP,JD DAS BANDEIRAS - RUA LUMINARIAS,Tradicional,Quarta-feira,08:00,14:00,RUA LUMINARIAS,100,JD DAS BANDEIRAS,AV HEITOR PENTEADO,PINHEIROS,41,40690,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-69ef972f,São Paulo,SP,JD GIANETTI - RUA GUABIROBA DE MINAS,Tradicional,Quarta-feira,08:00,14:00,RUA GUABIROBA DE MINAS,26,JD GIANETTI,-,ITAIM PAULISTA,19,41688,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-66440851,São Paulo,SP,JD GUAIRACA - RUA HILEIA AMAZONICA,Tradicional,Quarta-feira,08:00,14:00,RUA HILEIA AMAZONICA,420,JD GUAIRACA,TV ES ORATORIO,VILA PRUDENTE,77,40843,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-1804b965,São Paulo,SP,JD INDEPENDENCIA - RUA ERNESTO DOS SANTOS,Tradicional,Quarta-feira,08:00,14:00,RUA ERNESTO DOS SANTOS,100,JD INDEPENDENCIA,JD INDEPENDENCIA VILA PRUDENT,VILA PRUDENTE,9,41190,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-5e28a49d,São Paulo,SP,JD IPANEMA - RUA VASCO BALBOA,Tradicional,Quarta-feira,08:00,14:00,RUA VASCO BALBOA,10,JD IPANEMA,TV RUA MAURO DE ARAUJO RIBEIRO,PIRITUBA / JARAGUA,64,41246,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
